45,00,0051,9ea3,0000,40,11,526d,82d0f6ab,08080808,8b2e0035003d89da88e40100000100000000000102373602323002343902363507696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,004c,4cdd,4000,40,11,fad5,82d0f6ab,82d0f6a1,b8c1007b0038f33723000720000000000000000000000000000000000000000000000000000000000000000000000000dc5bc0b10a1eff21, 7016
45,00,0028,0000,4000,40,06,ff62,82d0f6ab,73e74e0a,1d7b6ed300000000b359a4595014000090610000, 7016
45,c0,0050,1b1e,0000,40,01,da8a,82d0f6ab,c4fb45cd,030d815e0000000045000034a16b00002f066614c4fb45cd82d0f6abe05300de3ade4da0000000008002ffff811b0000020405b40103030801010402, 7016
45,60,0028,0000,4000,40,06,a8cd,82d0f6ab,93b9846d,171cd059000000006c5e407f5014000089da0000, 7016
45,00,0055,58dc,0000,40,11,9830,82d0f6ab,08080808,c2640035004189de7caf010000010000000000010331303903313332033138350331343707696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,004c,b39b,4000,40,11,9437,82d0f6ab,82d0f681,9730007b0038f31723000620000000000000000000000000000000000000000000000000000000000000000000000000f3bdab78898648c8, 7016
45,60,0028,0000,4000,40,06,87d8,82d0f6ab,a2d89643,1fb8c1b50000000098723f415014000044170000, 7016
45,00,0054,0940,0000,40,11,e7cd,82d0f6ab,08080808,a6ba0035004089dd61dd0100000100000000000102363703313530033231360331363207696e2d61646472046172706100000c000100002905c0000000000000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,28c4,82d0f6ab,58d23fbe,17aac22f00000000fe7478c5501400004cb00000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,777d,82d0f6ab,2ea11b36,0d3eb69200000000f0ac445050140000f3af0000, 7016
45,00,0028,0000,4000,40,06,a4a9,82d0f6ab,c4fb57af,0016e2ad0000000014e698035014000089fc0000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,40,0028,0000,4000,40,06,cc86,82d0f6ab,c2b431d9,1edadf380000000031c3a1895014000070670000, 7016
45,00,0028,0000,4000,40,06,fdde,82d0f6ab,cf5af41a,0a0a665800000000bda56a9150140000da450000, 7016
45,00,0028,0000,4000,40,06,28c3,82d0f6ab,58d23fbf,181eb8a4000000005f740eea501400005ea20000, 7016
45,60,0028,0000,4000,40,06,a8e9,82d0f6ab,93b98451,2152db6a0000000008880c5a501400000cab0000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,004c,cfdc,4000,40,11,77f6,82d0f6ab,82d0f681,d812007b0038f31723000620000000000000000000000000000000000000000000000000000000000000000000000000aa31610d582ab5e9, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,0d24dde6000000003df42aff50140000edc90000, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,0cb3dde6000000008967c2e9501400000add0000, 7016
45,60,0028,0000,4000,40,06,8833,82d0f6ab,a2d895e8,14cad4520000000069c523da5014000086d70000, 7016
45,00,0055,c963,0000,40,11,27a9,82d0f6ab,08080808,d08f0035004189de4fd2010000010000000000010332333203313439033231360331363207696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,40,0028,0000,4000,40,06,cc86,82d0f6ab,c2b431d9,1bd5df380000000011fa4aa450140000ea1a0000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,1806dde6000000002844990b501400008a8b0000, 7016
45,00,0028,0000,4000,40,06,a860,82d0f6ab,93b9853a,268cd2df000000000d884fe150140000c68b0000, 7016
45,00,0054,b750,0000,40,11,39bd,82d0f6ab,08080808,c6cb0035004089dd873c0100000100000000000102353803313333033138350331343707696e2d61646472046172706100000c000100002905c0000000000000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,fdee,82d0f6ab,cf5af40a,0c2e66580000000023b7831750140000599a0000, 7016
45,00,004c,30f1,4000,40,11,16c2,82d0f6ab,82d0f6a1,b995007b0038f33723000720000000000000000000000000000000000000000000000000000000000000000000000000b0ede89c454f2a5b, 7016
45,c0,0050,7398,0000,40,01,73a1,82d0f6ab,c4fb543c,030d8fcd00000000450000345dec000032069824c4fb543c82d0f6abda2700ded96a711c000000008002ffffb6cf0000020405b40103030801010402, 7016
45,00,0028,0000,4000,40,06,87e7,82d0f6ab,c4fb7471,1ff9c5fa000000003108fb2d50140000eabd0000, 7016
45,00,0055,8f0a,0000,40,11,6202,82d0f6ab,08080808,e1630035004189de4d2b010000010000000000010331313303313136033235310331393607696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,004c,d89d,4000,40,11,6f35,82d0f6ab,82d0f681,8113007b0038f31723000620000000000000000000000000000000000000000000000000000000000000000000000000c3640b6999cf4675, 7016
45,00,0028,0000,4000,40,06,f6fd,82d0f6ab,b2161840,1ca4c35e000000002bc636a25014000029930000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,2933,82d0f6ab,cc4ccbd4,1f9091ae00000000c6e58b45501400009ac90000, 7016
45,20,0028,0000,4000,40,06,ac9f,82d0f6ab,5e4ab64a,1f91c98d0000000037513d5550140000c3fa0000, 7016
45,00,0052,6796,0000,40,11,8979,82d0f6ab,08080808,be150035003e89db092c010000010000000000010237340331383202373402393407696e2d61646472046172706100000c000100002905c0000000000000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,0b02,82d0f6ab,12bea394,0bb8dd8e0000000043bb4d455014000005bb0000, 7016
45,c0,0048,6b1d,0000,40,01,ba10,82d0f6ab,4e998cb2,030d51d9000000004500002c34ce0000f10640364e998cb282d0f6abc96a01d1be56c3b40000000060020401f27a000002040550, 7016
45,00,0054,b3ec,0000,40,11,3d21,82d0f6ab,08080808,e2090035004089ddbbfa0100000100000000000103313738033134300331353302373807696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,be03,82d0f6ab,b99c49b4,1a66a65100000000740a6345501400009afc0000, 7016
45,00,0028,0000,4000,40,06,fddd,82d0f6ab,cf5af41b,0bca6658000000004e7e2d8b5014000084b20000, 7016
45,00,004a,5e86,0000,40,11,9291,82d0f6ab,08080808,c8d10035003689d38ca0010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,5d97,82d0f6ab,5040137d,0d73bca7000000008ea8075d5014000072770000, 7016
45,00,0052,66d1,0000,40,11,8a3e,82d0f6ab,08080808,9b790035003e89db8705010000010000000000010331323502313902363402383007696e2d61646472046172706100000c000100002905c0000000000000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,60ed,82d0f6ab,5fd70090,08aeea7600000000a3b9b63a5014000088d40000, 7016
45,00,004c,1bb0,4000,40,11,2c23,82d0f6ab,82d0f681,e717007b0038f31723000620000000000000000000000000000000000000000000000000000000000000000000000000cbd2fee4fe712a31, 7016
45,00,0028,0000,4000,40,06,fdf5,82d0f6ab,cf5af403,09b0715300000000ac669cbd50140000aece0000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,c0,0058,1fc0,0000,40,01,a71f,82d0f6ab,a75e922b,030db027000000004500003cfc9b00003106da1aa75e922b82d0f6ab6cf201ff95b95de200000000a002a5649aa30000020405b40402080a68f6896b000000000103030a, 7016
45,c0,0044,41d5,0000,40,01,ca1b,82d0f6ab,c2b431d8,030d6b160000000045400028799e0000f106e1e8c2b431d882d0f6abdde600bd0d978f880000000050020400c2160000, 7016
45,00,0028,0000,4000,40,06,4265,82d0f6ab,b9e2c50c,0c388b6d00000000f839a75e5014000080270000, 7016
45,00,0054,4e53,0000,40,11,a2ba,82d0f6ab,08080808,ec7a0035004089dddc1c0100000100000000000102313203313937033232360331383507696e2d61646472046172706100000c000100002905c0000000000000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,aaf3,82d0f6ab,4017d649,22b95b1800000000f2adff5650140000b01d0000, 7016
45,00,004c,8963,4000,40,11,be4f,82d0f6ab,82d0f6a1,881e007b0038f33723000720000000000000000000000000000000000000000000000000000000000000000000000000a45e91e0ff3b51d2, 7016
45,00,0028,0000,4000,40,06,b746,82d0f6ab,c4fb4512,1036af2e00000000aa97d1f150140000f0580000, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,0fc4dde6000000002b1097ac5014000091600000, 7016
45,00,004c,0fa8,4000,40,11,382b,82d0f6ab,82d0f681,ab81007b0038f3172300062000000000000000000000000000000000000000000000000000000000000000000000000081c169c6953681b4, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,004a,ea67,0000,40,11,06b0,82d0f6ab,08080808,8a8d0035003689d34c4c010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7016
45,00,003c,831d,4000,40,06,b15f,82d0f6ab,239e6925,b46c005007d48b1900000000a002faf0066e0000020405b40402080a92e38bbb0000000001030308, 7016
45,00,0034,831e,4000,40,06,b166,82d0f6ab,239e6925,b46c005007d48b1abe789603801000fb066600000101080a92e38beb3fdf73c9, 7016
45,00,0091,831f,4000,40,06,b108,82d0f6ab,239e6925,b46c005007d48b1abe789603801800fb06c300000101080a92e38beb3fdf73c9474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7016
45,00,0034,8320,4000,40,06,b164,82d0f6ab,239e6925,b46c005007d48b77be7897a0801000fb066600000101080a92e38c1a3fdf73f9, 7016
45,00,0034,8321,4000,40,06,b163,82d0f6ab,239e6925,b46c005007d48b77be7897a1801100fb066600000101080a92e38c1a3fdf73f9, 7016
45,00,0028,0000,4000,40,06,28c2,82d0f6ab,58d23fc0,186ac6ce00000000eee8dbf250140000f3ad0000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,c0,0048,20fe,0000,40,01,f27d,82d0f6ab,cdd21f2b,030d638b000000004560002ce1820000f3067f6fcdd21f2b82d0f6abd1160251df7a1578000000006002040065520000020405b4, 7016
45,00,0028,0000,4000,40,06,0789,82d0f6ab,04e3b4e8,1b5a9aec00000000810633495014000011f30000, 7016
45,00,0028,0000,4000,40,06,aa00,82d0f6ab,a45c72f7,0c236658000000008defc474501400005a210000, 7016
45,00,0053,7b27,0000,40,11,75e7,82d0f6ab,08080808,e0a80035003f89dc8bd701000001000000000001033233320331383003323237013407696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,aaf3,82d0f6ab,4017d649,24a7665800000000b290ef3350140000f32f0000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,f1af,82d0f6ab,8f144090,23288013000000003b08965250140000f2190000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,a4a9,82d0f6ab,c4fb57af,0016e63600000000247cc0b8501400004e280000, 7016
45,00,004c,aea1,4000,40,11,9931,82d0f6ab,82d0f681,e6fa007b0038f31723000620000000000000000000000000000000000000000000000000000000000000000000000000f20832f546e9f442, 7016
45,00,0028,0000,4000,40,06,7e55,82d0f6ab,413101ce,1151d176000000001adde8bb501400000cf50000, 7016
45,00,0051,08aa,0000,40,11,e866,82d0f6ab,08080808,97b70035003d89dab5e80100000100000000000103323036013102343902363507696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,fdeb,82d0f6ab,cf5af40d,257b43bc000000001e9fc3c950140000274c0000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,c0,0044,2521,0000,40,01,678c,82d0f6ab,d5d19dfe,030dea590000000045000028a8490000e506403ad5d19dfe82d0f6abe1d401bb92dd5f590000000050020400e8cf0000, 7016
45,00,0028,0000,4000,40,06,2a38,82d0f6ab,89b80d64,21612083000000001946aa575014000099b60000, 7016
45,00,004c,66e5,4000,40,11,e0cd,82d0f6ab,82d0f6a1,957d007b0038f3372300072000000000000000000000000000000000000000000000000000000000000000000000000089234180b6e3c4da, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,004c,35c7,4000,40,11,120c,82d0f6ab,82d0f681,844a007b0038f317230006200000000000000000000000000000000000000000000000000000000000000000000000006cbbe41245c3d6a0, 7016
45,00,0028,0000,4000,40,06,aae3,82d0f6ab,c4fb5175,162ea24400000000ce9a8c3c501400000c9a0000, 7016
45,00,0028,0000,4000,40,06,1764,82d0f6ab,89b82038,1fe1665800000000ee704ae750140000ccd20000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,148fdde6000000009488059950140000b5300000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,c9a1,82d0f6ab,23cbd3e7,23c9cfec00000000f38fdc08501400007b530000, 7016
45,00,0028,0000,4000,40,06,fde0,82d0f6ab,cf5af418,0c556658000000003e8a75b8501400004bf10000, 7016
45,60,0028,0000,4000,40,06,d360,82d0f6ab,cdd21fc1,081edb9500000000bd32fdd050140000aa090000, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,055ddde600000000f43ab51150140000b5370000, 7016
45,c0,0044,7a46,0000,40,01,ee0e,82d0f6ab,cc4ccbdb,030d0eb20000000045000028d4310000ef06e5f9cc4ccbdb82d0f6abb3ce0055a3eda4f0000000005002ffffa13c0000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,f6c4,82d0f6ab,b2161879,1c65dcad00000000a3b0b79e5014000017630000, 7016
45,c0,0050,1801,0000,40,01,4304,82d0f6ab,5b8649e6,030d1c0200000000450000340ce700002f065ff55b8649e682d0f6abc90202187ec08c46000000008002ffff7a060000020405b40103030801010402, 7016
45,00,004c,dc19,4000,40,11,6bb9,82d0f6ab,82d0f681,c914007b0038f317230006200000000000000000000000000000000000000000000000000000000000000000000000003d25acb342432084, 7016
45,00,0028,0000,4000,40,06,9f5e,82d0f6ab,5c3fc5b6,1a0ca61a000000001b67dc8f501400005c410000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,5c80,82d0f6ab,5b86094e,0b99a18e000000000e9a1c2450140000f99a0000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,004a,d9fb,0000,40,11,171c,82d0f6ab,08080808,a60a0035003689d3909c010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,40,0028,0000,4000,40,06,cc86,82d0f6ab,c2b431d9,241cdf3800000000f90eda46501400006b1c0000, 7016
45,00,004c,2eed,4000,40,11,18c6,82d0f6ab,82d0f6a1,c585007b0038f337230007200000000000000000000000000000000000000000000000000000000000000000000000001315517e8e69ace9, 7016
45,00,0028,0000,4000,40,06,e179,82d0f6ab,c6eb18ef,11d7cd8d00000000c5f21bd05014000095520000, 7016
45,00,0054,8615,0000,40,11,6af8,82d0f6ab,08080808,b2040035004089ddc5a90100000100000000000103323339023234033233350331393807696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,fded,82d0f6ab,cf5af40b,0c1a665800000000106518d050140000d7460000, 7016
45,00,004c,8846,4000,40,11,bf8c,82d0f6ab,82d0f681,91a3007b0038f317230006200000000000000000000000000000000000000000000000000000000000000000000000000bd316a7975b69a1, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,60,0028,0000,4000,40,06,e195,82d0f6ab,c6eb1873,1760c19c0000000077afca37501400003c120000, 7016
45,00,0028,0000,4000,40,06,c9e9,82d0f6ab,23cbd39f,23dfc670000000008e8e4f865014000076850000, 7016
45,00,0028,0000,4000,40,06,cadd,82d0f6ab,23cbd2ab,2617c60e000000004a3fe00a50140000296e0000, 7016
45,00,0054,dcee,0000,40,11,141f,82d0f6ab,08080808,b0410035004089dd399f0100000100000000000103313539033231310332303302333507696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0054,08c9,0000,40,11,e844,82d0f6ab,08080808,db560035004089dd127e0100000100000000000103313731033231300332303302333507696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,9899,82d0f6ab,92be95fc,0bb9565a00000000662202755014000042ef0000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0130,0cfd,4000,40,11,39d2,82d0f6ab,82d0f6a1,00440043011cf41b010106006d532c250001000082d0f6ab000000000000000000000000bc241156421600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033d0701bc241156421637110102060c0f1a1c79032128292a77f9fc113902ffffff, 7016
45,00,004a,9bfd,0000,40,11,551a,82d0f6ab,08080808,83e60035003689d3d0a5010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7016
45,00,003c,beea,4000,40,06,9fd6,82d0f6ab,03085f77,cae600500222648100000000a002faf0dc290000020405b40402080af06ce9860000000001030308, 7016
45,00,0034,beeb,4000,40,06,9fdd,82d0f6ab,03085f77,cae6005002226482211b3f96801000fbdc2100000101080af06ce9bb88b2ac36, 7016
45,00,0091,beec,4000,40,06,9f7f,82d0f6ab,03085f77,cae6005002226482211b3f96801800fbdc7e00000101080af06ce9bb88b2ac36474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7016
45,00,0050,0e40,0000,40,11,e2d1,82d0f6ab,08080808,9a950035003c89d9434f01000001000000000001033131390239350138013307696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0034,beed,4000,40,06,9fdb,82d0f6ab,03085f77,cae60050022264df211b4133801000fbdc2100000101080af06ce9f088b2ac6b, 7016
45,00,0034,beee,4000,40,06,9fda,82d0f6ab,03085f77,cae60050022264df211b4134801100fbdc2100000101080af06ce9f088b2ac6b, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,c0,0050,d9fe,0000,40,01,0c53,82d0f6ab,b4f96526,030d90b50000000045000034480140006d063227b4f9652682d0f6abc60701bd56fbfb560000000080022000a19f0000020405780103030201010402, 7016
45,00,0054,0318,0000,40,11,edf5,82d0f6ab,08080808,c69e0035004089dd13d70100000100000000000102333803313031033234390331383007696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,a4a9,82d0f6ab,c4fb57af,00169c950000000070db28b050140000e3720000, 7016
45,c0,0058,a1e5,0000,40,01,5e93,82d0f6ab,b1694e87,030d768e000000004500003ce2ae40002f06efa0b1694e8782d0f6abada600171bb2fb1000000000a00271707dd000000204058c0402080a013f19be0000000001030304, 7016
45,00,0054,fd55,0000,40,11,f3b7,82d0f6ab,08080808,8a000035004089ddcd5f0100000100000000000103313335023738033130350331373707696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,fddd,82d0f6ab,cf5af41b,2191665800000000787e6fd05014000002a60000, 7016
45,00,0028,0000,4000,40,06,316f,82d0f6ab,14797b6c,12f0ebb3000000005bbdb38050140000988d0000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,004c,b54a,4000,40,11,9268,82d0f6ab,82d0f6a1,a0a8007b0038f3372300072000000000000000000000000000000000000000000000000000000000000000000000000011c11710a8f110fd, 7016
45,c0,0048,12c8,0000,40,01,0e84,82d0f6ab,c6eb1842,030d55bb000000004560002cd4310000f3069a90c6eb184282d0f6abdd220185de969ff5000000006002ffffe2480000020405b4, 7016
45,00,0028,0000,4000,40,06,cb55,82d0f6ab,23cbd233,23c3da73000000003be2cfd75014000036650000, 7016
45,00,0028,0000,4000,40,06,aae3,82d0f6ab,c4fb5175,044ca0f300000000cfbcac7050140000fe760000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,fde3,82d0f6ab,cf5af415,1f77665800000000744067225014000011b20000, 7016
45,40,0028,0000,4000,40,06,cc86,82d0f6ab,c2b431d9,1df7df3800000000153dcb185014000064410000, 7016
45,00,0028,0000,4000,40,06,9239,82d0f6ab,4706e814,094be0af000000008a6c03b7501400008f1b0000, 7016
45,00,0051,e486,0000,40,11,0c8a,82d0f6ab,08080808,b1740035003d89da15cf0100000100000000000102323003323332013602373107696e2d61646472046172706100000c000100002905c0000000000000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,3334,82d0f6ab,706f1db1,15b36d090000000082d0f6ac50140000abfa0000, 7016
45,00,0054,b457,0000,40,11,3cb6,82d0f6ab,08080808,e7f80035004089ddd1290100000100000000000103313737023239033131310331313207696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,b272,82d0f6ab,c4fb49e6,1e6ce1de00000000e76b926e50140000ad4d0000, 7016
45,00,0028,0000,4000,40,06,87c9,82d0f6ab,a75e922c,235bdfdd000000003a8f2a8250140000947f0000, 7016
45,00,0053,2d2c,0000,40,11,c3e2,82d0f6ab,08080808,bcd00035003f89dc810f01000001000000000001023434033134360239340331363707696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,fded,82d0f6ab,cf5af40b,12e8726d00000000d4e9a3af5014000074ff0000, 7016
45,00,0028,0000,4000,40,06,5d97,82d0f6ab,5040137d,192bbca7000000009f29271b5014000036800000, 7016
45,00,0028,0000,4000,40,06,d1a0,82d0f6ab,2d87c22c,2317291100000000e8397bf95014000096450000, 7016
45,00,0053,d0f0,0000,40,11,201e,82d0f6ab,08080808,e0db0035003f89dce7df01000001000000000001023434033139340331333502343507696e2d61646472046172706100000c000100002905c0000000000000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,c0,0048,8769,0000,40,01,b11f,82d0f6ab,2d8e9a62,030d3e7e000000004500002c6aed0000f0061e722d8e9a6282d0f6abe62201bcba4b9dfa000000006002040012950000020405b4, 7016
45,00,0028,0000,4000,40,06,fded,82d0f6ab,cf5af40b,20f4665800000000f464ec36501400000b060000, 7016
45,00,0028,0000,4000,40,06,b746,82d0f6ab,c4fb4512,1b9ec835000000002cb4c8865014000053380000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,004c,32e2,4000,40,11,14d1,82d0f6ab,82d0f6a1,bd34007b0038f33723000720000000000000000000000000000000000000000000000000000000000000000000000000ff10f6c374296494, 7016
45,00,0028,0000,4000,40,06,413e,82d0f6ab,14a96b6d,1068a89200000000855462ac5014000015430000, 7016
45,00,0054,99a7,0000,40,11,5766,82d0f6ab,08080808,d5cd0035004089ddcd8d0100000100000000000103313039033130370331363902323007696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,004a,a2a8,0000,40,11,4e6f,82d0f6ab,08080808,bc490035003689d3c4c4010000010000000000010d6665646f726170726f6a656374036f726700001c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,35c1,82d0f6ab,40e14ab2,23f4665800000000bbd0f992501400006b110000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,00,0028,0000,4000,40,06,c9fc,82d0f6ab,23cbd38c,0892ccb200000000b52faf0f5014000005790000, 7016
45,00,0054,b5b7,0000,40,11,3b56,82d0f6ab,08080808,bec20035004089dd95eb0100000100000000000103313430033231310332303302333507696e2d61646472046172706100000c000100002905c0000000000000, 7016
45,00,0028,0000,4000,40,06,aa73,82d0f6ab,5778bf68,2218b0c100000000d70af98f501400007bff0000, 7016
00,01,0800,0604,0001,bc,24,1156,421682d0,f6ab0000,0000000082d0f6a1, 7016
45,00,0028,0000,4000,40,06,73e9,82d0f6ab,6766e604,22188e8c000000003b15830c501400007a230000, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,07f1dde6000000003ad03fc250140000e15d0000, 7016
00,01,0800,0604,0002,bc,24,1156,421682d0,f6abd401,c34c17fc82d0f6a1, 7016
45,40,0028,0000,4000,40,06,cc87,82d0f6ab,c2b431d8,11c6dde600000000e5ffc2e250140000a9380000, 7016
45,00,0028,0000,4000,40,06,c393,82d0f6ab,59f8a3c8,2329e4e900000000d79773f950140000e4ef0000, 7016
45,00,004a,c943,0000,40,11,27d4,82d0f6ab,08080808,a9b50035003689d3ff32010000010000000000010d6665646f726170726f6a656374036f7267000001000100002905c0000000000000, 7016
45,00,003c,027c,4000,40,06,0f5a,82d0f6ab,98021768,9f4e00509a43455200000000a002faf029150000020405b40402080ad52eafca0000000001030308, 7016
45,00,0034,027d,4000,40,06,0f61,82d0f6ab,98021768,9f4e00509a43455316965c14801000fb290d00000101080ad52eb053c50c0674, 7016
45,00,0091,027e,4000,40,06,0f03,82d0f6ab,98021768,9f4e00509a43455316965c14801800fb296a00000101080ad52eb053c50c0674474554202f7374617469632f686f7473706f742e74787420485454502f312e310d0a486f73743a206665646f726170726f6a6563742e6f72670d0a4163636570743a202a2f2a0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a, 7016
45,00,0034,027f,4000,40,06,0f5f,82d0f6ab,98021768,9f4e00509a4345b016965db1801000fb290d00000101080ad52eb0dcc50c06fd, 7016
45,00,0034,0280,4000,40,06,0f5e,82d0f6ab,98021768,9f4e00509a4345b016965db1801100fb290d00000101080ad52eb0dcc50c06fd, 7016
45,00,0034,0281,4000,40,06,0f5d,82d0f6ab,98021768,9f4e00509a4345b116965db2801000fb290d00000101080ad52eb0dcc50c06fd, 7016
